page_name,categories
John_Arlott,"{'English male journalists', 'The Guardian journalists', 'English football commentators', 'English sportswriters', '1914 births', 'English radio personalities', 'Cricket writers', '20th-century British male journalists', 'Southampton City Police officers', 'English male non-fiction writers', 'BBC sports presenters and reporters', 'Liberal Party (UK) parliamentary candidates', 'Officers of the Order of the British Empire', 'English cricket commentators', '1991 deaths', ""People educated at Queen Mary's School for Boys, Basingstoke"", 'English hymnwriters', 'People from Basingstoke', 'British wine critics'}"
John_Edward_Taylor,"{'19th-century British newspaper founders', '1844 deaths', 'The Guardian journalists', '19th-century British newspaper publishers (people)', '19th-century English businesspeople', 'People from Ilminster', '1791 births'}"
John_Kent_(cartoonist),"{'New Zealand political artists', 'New Zealand comic strip cartoonists', 'New Zealand satirists', 'The Guardian journalists', 'New Zealand humorists', 'Satirical comics artists', 'New Zealand comics artists', '2003 deaths', 'New Zealand artist stubs', 'Private Eye contributors', '1937 births', 'Cartoonist stubs', 'People from Oamaru', 'New Zealand erotic artists'}"
John_Pilger,"{'People educated at Sydney Boys High School', 'Australian war correspondents', 'Australian political commentators', 'Australian people of Irish descent', 'Australian republicans', '21st-century Australian journalists', 'Deaths from pulmonary fibrosis', 'Australian freelance journalists', 'Australian investigative journalists', 'Daily Mirror people', '2023 deaths', 'Australian Indigenous rights activists', 'Australian people of English descent', 'RT (TV network) people', 'Australian anti-imperialists', 'War correspondents of the Nigerian Civil War', '1939 births', 'Australian documentary filmmakers', '20th-century Australian journalists', 'Media critics', 'Australian expatriates in the United Kingdom', 'Australian people of German descent', 'Mass media theorists', 'Australian activists for Palestinian solidarity', 'War correspondents of the Vietnam War', 'Criticism of United States foreign policy', 'Australian anti–Iraq War activists', 'Australian anti-Zionists', 'Writers from Sydney', 'Australian Marxists', 'Anti-Americanism'}"
John_Russell_Scott,"{'The Guardian people', 'People educated at Rugby School', '1949 deaths', '1879 births', 'British publishers (people)'}"
Josh_Hutcherson,"{'People from Boone County, Kentucky', '1992 births', '21st-century American male actors', 'Living people', 'Film producers from Kentucky', 'Male actors from Los Angeles', 'American male voice actors', 'Male actors from Kentucky', 'Activists from Kentucky', 'American male child actors', 'American philanthropists', 'American male film actors', 'Internet memes introduced in 2023', 'LGBTQ rights activists from California', 'American male television actors'}"
Journal_of_Experimental_Biology,"{'Biology journals', 'Academic journals established in 1923', 'The Company of Biologists academic journals', 'Delayed open access journals'}"
Joystiq,"{'Weblogs, Inc.', 'Video game news websites', 'Defunct American websites', 'Internet properties established in 2004', 'Internet properties disestablished in 2015', 'Video game blogs', 'American gaming websites'}"
Jump_scare,"{'Horror films', 'Tropes', 'Cinematic techniques'}"
Kart_racing_game,"{'Kart racing video games', 'Video game genres'}"
Kevin_Warwick,"{'People in information technology', 'Human–computer interaction researchers', 'Academics of Coventry University', 'Alumni of the University of Portsmouth', 'Cyberneticists', 'Academics of Imperial College London', 'British transhumanists', 'Alumni of Aston University', 'Academics of the University of Reading', 'British electrical engineers', 'British systems scientists', 'People associated with Newcastle University', 'Alumni of Imperial College London', 'BT Group people', 'Cyborgs', 'British artificial intelligence researchers', 'Engineers from the West Midlands (county)', '1954 births', 'British roboticists', 'People educated at Lawrence Sheriff School', 'British bioengineers', 'Members of the European Academy of Sciences and Arts', 'Fellows of the Institution of Engineering and Technology', 'People known for their body modification', 'Living people', 'Academics of the University of Warwick', 'British futurologists', 'Control theorists'}"
Kotaku,"{'Video game news websites', 'American gaming websites', 'Internet properties established in 2004', 'Gawker Media'}"
Kwabena_Boahen,"{""Presbyterian Boys' Senior High School alumni"", '21st-century American academics', '21st-century African-American academics', '21st-century American engineers', 'Stanford University Department of Electrical Engineering faculty', 'University of Pennsylvania faculty', 'Ghanaian Presbyterians', '20th-century African-American educators', 'Fellows of the American Institute for Medical and Biological Engineering', 'Living people', 'American bioengineers', '1964 births', 'American people of Ghanaian descent', 'California Institute of Technology alumni', 'Ghanaian bioengineers', 'Johns Hopkins University alumni', 'African-American engineers'}"
L._T._Hobhouse,"{'English sociologists', 'People from St Ive', 'English republicans', '1864 births', 'Fellows of Corpus Christi College, Oxford', 'Academics of the University of London', 'English political philosophers', 'British critics of religions', 'English agnostics', '1929 deaths', 'British radicals', 'People educated at Marlborough College', 'Alumni of Corpus Christi College, Oxford', 'British social liberals', 'Hobhouse family'}"
Le_Monde,"{'Daily newspapers published in France', 'Social democratic media', 'Newspapers published in Paris', 'Liberal media in France', 'Liberal socialism', 'Centre-left newspapers', 'French news websites', '1944 establishments in France', 'Newspapers established in 1944'}"
Ledger-Enquirer,"{'Pulitzer Prize for Public Service winners', 'Newspapers published in Georgia (U.S. state)', 'McClatchy publications', 'Pulitzer Prize–winning newspapers', '1828 establishments in Georgia (U.S. state)', 'Newspapers established in 1828', 'Mass media in Columbus, Georgia'}"
Leonardo_da_Vinci,"{'Italian anatomists', '15th-century Italian mathematicians', 'Italian botanical illustrators', '16th-century people from the Republic of Florence', 'Italian military engineers', 'History of anatomy', '15th-century Italian painters', 'Italian physiologists', 'Italian Renaissance sculptors', '16th-century Italian mathematicians', '16th-century Italian inventors', '15th-century Italian sculptors', '16th-century Italian scientists', 'Physiognomists', 'Italian caricaturists', 'Italian Renaissance humanists', 'Historical figures with ambiguous or disputed sexuality', 'Ambassadors of the Republic of Florence', 'Fluid dynamicists', 'Leonardo da Vinci', 'Italian Renaissance architects', 'Mathematical artists', 'Italian fabulists', 'Ballistics experts', '16th-century Italian painters', '15th-century people from the Republic of Florence', 'Italian civil engineers', 'Italian Renaissance painters', 'Painters from Florence', 'Italian male sculptors', '15th-century Italian scientists', 'People prosecuted under anti-homosexuality laws', '1452 births', 'Italian male painters', 'Philosophical theists', 'Writers who illustrated their own writing', '1519 deaths', '16th-century Italian sculptors'}"
Libel,"{'Freedom of expression', 'Defamation', 'Honor crimes', 'Criminal law', 'Freedom of the press', 'Tort law', 'Journalism ethics', 'Freedom of speech', 'Lying', 'Communication of falsehoods'}"
Liberal_Party_(UK),"{'Defunct political parties in the United Kingdom', 'Political parties established in 1859', 'Centrist political parties in the United Kingdom', '1988 disestablishments in the United Kingdom', 'Leeds Blue Plaques', 'Social liberal parties', 'Classical liberal parties', 'Defunct liberal political parties', 'Political parties disestablished in 1988', '1859 establishments in the United Kingdom', 'Liberal Party (UK)'}"
LibraryThing,"{'2005 establishments in Maine', 'American companies established in 2005', 'American book websites', 'Library 2.0', 'Amazon (company)', 'Social cataloging applications', 'Companies based in Maine', 'Multilingual websites', 'Internet properties established in 2005'}"
Life,"{'Main topic articles', 'Life'}"
Limited_company,"{'Types of business entity', 'Legal entities'}"
List_of_Five_Nights_at_Freddy%27s_media,"{'Lists of video games by franchise', 'Media lists by video games franchise', ""Five Nights at Freddy's video games"", 'Horror fiction by franchise'}"
List_of_HD_channels_in_the_United_Kingdom,"{'British technology-related lists', 'Lists of British television channels', 'High-definition television', 'Digital television lists', 'Broadcasting lists'}"
List_of_newspapers_in_the_United_Kingdom_by_circulation,"{'Lists of newspapers published in the United Kingdom', 'Lists of newspapers by circulation'}"
List_of_student_newspapers_in_the_United_Kingdom,"{'Student newspapers published in the United Kingdom', 'Lists of newspapers published in the United Kingdom', 'United Kingdom higher-education-related lists'}"
Location-based_game,"{'Geosocial networking', 'Game terminology', 'Geographic position', 'Location-based games', 'Global Positioning System', 'Pervasive games'}"
Lotus_effect,"{'Nanotechnology', 'Surface science'}"
Lumberjack,"{'1830s neologisms', 'Culture of Canada', 'Logging', 'Forestry occupations', 'Lumberjack sports', '2010s fads and trends', '2020s fads and trends', 'Culture of the United States'}"
Lyndon_B_Johnson,"{'20th-century American naval officers', 'People involved with the civil rights movement', 'Recipients of the Silver Star', 'Texas State University alumni', 'American anti-communists', 'Writers from Austin, Texas', '20th-century American educators', '20th-century Disciples of Christ', 'Democratic Party (United States) vice presidential nominees', 'Democratic Party United States senators from Texas', 'United States Navy reservists', 'People associated with the assassination of John F. Kennedy', '1960 United States vice-presidential candidates', 'Candidates in the 1956 United States presidential election', 'Vice presidents of the United States', '20th-century presidents of the United States', 'Candidates in the 1960 United States presidential election', 'Presidential Medal of Freedom recipients', 'Politicians from Austin, Texas', 'Ranchers from Texas', 'People from Fredericksburg, Texas', 'Texas Democrats', '20th-century vice presidents of the United States', '20th-century American memoirists', '1960s in the United States', 'People of the Dominican Civil War (1965)', '1973 deaths', 'Military personnel from Texas', 'Democratic Party (United States) presidential nominees', '20th-century United States senators', 'Kennedy administration cabinet members', 'Presidents of the United States', 'Schoolteachers from Texas', 'Democratic Party members of the United States House of Representatives from Texas', 'Democratic Party presidents of the United States', 'Presidents of the United States who were Freemasons', 'Candidates in the 1964 United States presidential election', 'Democratic Party vice presidents of the United States', 'People from the Texas Hill Country', 'San Marcos, Texas', 'Space advocates', 'United States government officials of the Vietnam War', '20th-century United States representatives', 'Family of Lyndon B. Johnson', 'Liberalism in the United States', 'United States Navy personnel of World War II', 'People from Gillespie County, Texas', '1908 births', 'Activists for African-American civil rights', 'People of the Cold War', 'Lyndon B. Johnson'}"
MTV_(British_and_Irish_TV_channel),"{'MTV channels', 'Television channels and stations established in 1997', 'Television stations in Ireland', 'Music video networks in the United Kingdom'}"
MTV_Music_(British_and_Irish_TV_channel),"{'2025 disestablishments in the United Kingdom', 'MTV channels', 'Television channels and stations disestablished in 2025', 'Television channels and stations established in 2011', 'Music video networks in the United Kingdom'}"
Macromolecules,"{'Macromolecules', 'Polymer chemistry', 'Polymers', 'Molecular physics', 'Biochemistry'}"
Macular_degeneration,"{'Senescence', 'Disorders of choroid and retina', 'Visual disturbances and blindness'}"
Mandatory_(company),"{'Internet properties established in 2004', 'American entertainment websites', 'Lifestyle websites', 'American companies established in 2004'}"
Markiplier,"{'American male actors of Korean descent', '21st-century American male actors', 'American gaming YouTubers', 'YouTubers from Los Angeles', 'Film directors from Ohio', 'Revelmode people', 'YouTube channels launched in 2012', 'English-language YouTube channels', 'Hawaii people of Korean descent', 'Charity fundraisers (people)', 'OnlyFans creators', 'YouTubers from Cincinnati', 'American YouTube vloggers', 'American people of North Korean descent', 'American people of German descent', 'American podcasters', 'Film directors from Hawaii', 'Golden Joystick Award winners', 'Male actors from Honolulu', 'YouTubers from Hawaii', ""Let's Players"", 'Video game commentators', 'American film directors of Korean descent', 'Gaming-related YouTube channels', 'Male actors from Cincinnati', '1989 births', 'Streamy Award winners', 'American Twitch (service) streamers', 'Living people', 'Minecraft YouTubers', 'Surreal comedy', '21st-century American philanthropists'}"
Martin_Caidin,"{'American aviation historians', '1997 deaths', 'American technology writers', 'American science fiction writers', 'American male screenwriters', 'American male non-fiction writers', 'Telekinetics', 'American military writers', 'Deaths from cancer in Florida', 'American historians', '20th-century American screenwriters', '20th-century American male writers', 'Deaths from thyroid cancer', 'Screenwriters from New York (state)', 'Novelists from New York (state)', 'American male novelists', '20th-century American non-fiction writers', 'The Bionic Woman', '1927 births', '20th-century American short story writers', 'American male short story writers', 'Writers from New York City', '20th-century American novelists', 'American aviation writers'}"
Martin_Kelner,"{'British radio DJs', 'People from Swinton, Greater Manchester', 'English male comedians', 'Actors from Prestwich', 'The Guardian journalists', 'Living people', 'Male actors from Lancashire', 'Actors from the City of Salford', 'Alumni of the University of Strathclyde', '21st-century English male actors', 'British radio comedy', '20th-century English male actors', 'British radio personalities', 'Comedians from Lancashire', 'BBC Radio 2 presenters', 'English radio presenters'}"
Martin_Walker_(reporter),"{'1947 births', 'Alumni of Balliol College, Oxford', 'Living people', 'People educated at Harrow High School', 'British male journalists'}"
MatPat,"{'American people of Polish descent', 'Streamy Award winners', 'YouTubers from Ohio', 'Duke University alumni', 'YouTube streamers', 'American people of Slovak descent', '1986 births', 'Web series producers', 'People from Medina, Ohio', 'Video game commentators', 'Living people', 'American gaming YouTubers', 'Fashion YouTubers', 'American political consultants', 'Video game critics', 'YouTubers from North Carolina', 'American people of Czech descent', 'Food and cooking YouTubers'}"
Matthew_Lillard,"{'20th-century American male actors', '1970 births', 'People from Tustin, California', '21st-century American male actors', 'Male actors from Orange County, California', 'American male television actors', 'American voice actors', 'American male voice actors', 'Film directors from California', 'Circle in the Square Theatre School alumni', 'Actual play performers', 'Fullerton College alumni', 'American Academy of Dramatic Arts alumni', 'Male actors from Lansing, Michigan', 'Comedians from Orange County, California', 'Living people', 'Film directors from Michigan', 'American male film actors', 'American male comedians', 'American male video game actors', 'Comedians from Michigan'}"
Media_franchise,"{'Western culture', 'Mass media franchises', 'Mass media industry', 'Sequels'}"
Media_of_the_United_Kingdom,"{'Mass media in the United Kingdom', 'Mass media in Europe by country', 'Mass media by country'}"
Mega_Cat_Studios,"{'2015 establishments in Pennsylvania', 'Video game companies established in 2015', 'Software companies based in Pennsylvania', 'Indie game developers', 'Video game companies of the United States', 'American companies established in 2015', 'Companies based in Pittsburgh', 'Video game development companies'}"
Melanie_Phillips,"{'Jewish British women writers', 'British critics of Islam', '1951 births', '20th-century British journalists', ""Alumni of St Anne's College, Oxford"", 'Living people', 'Jewish English writers', 'The Guardian journalists', 'People educated at Putney High School', 'British women non-fiction writers', 'Jewish British journalists', 'Daily Mail journalists', '20th-century British women writers', 'British radio personalities', 'Conservatism in the United Kingdom', 'The Sunday Times people', '21st-century British women writers', '21st-century British journalists'}"
Meningococcal_disease,"{'Causes of amputation', 'Bacterial diseases', 'Vaccine-preventable diseases', 'Bacterium-related cutaneous conditions', 'Sepsis'}"
Metacritic,"{'Fandom (website)', '2022 mergers and acquisitions', '2020 mergers and acquisitions', 'Former CBS Interactive websites', 'Recommender systems', 'Internet properties established in 2001', 'Music review websites', 'Online film databases', 'American entertainment news websites', 'American film review websites', 'Video game review aggregators'}"
Microsoft_Windows,"{'Products introduced in 1985', 'Operating system families', 'Microsoft franchises', '1985 establishments in the United States', '1985 software', 'Microsoft operating systems', 'Microsoft Windows', 'Personal computers', 'Computing platforms'}"
Mike_Selvey,"{'Glamorgan cricketers', 'Alumni of Emmanuel College, Cambridge', 'Cambridge University cricketers', 'The Guardian journalists', 'People educated at Battersea Grammar School', 'Alumni of the University of Manchester', 'Presidents of Middlesex County Cricket Club', 'Cricket writers', '1948 births', 'Free State cricketers', '20th-century English sportsmen', 'Middlesex cricketers', 'England Test cricketers', ""T. N. Pearce's XI cricketers"", 'Marylebone Cricket Club cricketers', 'Surrey cricketers', 'English cricket commentators', 'English cricketers', 'Living people', 'Glamorgan cricket captains', 'Cricketers from the London Borough of Hounslow', 'People from Chiswick'}"
Mobile_app,"{'Mobile software', 'Mobile applications', 'User interface techniques'}"
Mood_ring,"{'Thermochromism', '1970s fads and trends', 'Novelty items', '1970s fashion', 'Rings (jewellery)'}"
Morpho_butterfly,"{'Nymphalidae of South America', 'Nymphalidae genera', 'Taxa named by Johan Christian Fabricius', 'Morpho', 'Morphinae'}"
Mussels,"{'Belgian cuisine', 'Mollusc common names', 'Commercial molluscs', 'Greek cuisine'}"
NPR,"{'United States National Medal of Arts recipients', 'Mass media companies established in 1970', 'American companies established in 1970', 'News agencies based in the United States', '1970 establishments in Washington, D.C.', 'NPR', 'SiriusXM Radio channels', 'Peabody Award winners', 'Podcasting companies', 'Corporation for Public Broadcasting', 'Radio broadcasting companies of the United States', 'Radio stations established in 1971', 'American radio networks'}"
Nanostructures,"{'Nanomaterials', 'Nanotechnology stubs'}"
Nanotechnology,"{'1985 introductions', 'Nanotechnology', '1960 introductions', '1986 neologisms'}"
National_Film_and_Television_School,"{'Educational institutions established in 1971', 'BAFTA Outstanding British Contribution to Cinema Award', 'Beaconsfield', 'Further education colleges in Buckinghamshire', 'Animation schools in the United Kingdom', 'Film schools in England', 'Education in Buckinghamshire', '1971 establishments in England'}"
National_Security_Agency,"{'Government agencies established in 1952', 'Intelligence analysis agencies', 'Computer security organizations', 'Signals intelligence agencies', '1952 establishments in the United States', 'United States government secrecy', 'Supercomputer sites', 'United States Department of Defense agencies', 'Federal law enforcement agencies of the United States', 'Mass surveillance', 'National Security Agency'}"
Nature,"{'Main topic articles', 'Nature', 'Environmental social science concepts', 'Environmental science'}"
Nelumbo,"{'Extant Albian first appearances', 'Nelumbo', 'Eudicot genera'}"
Neural_network,{'Neural networks'}
Neuromorphic,"{'Electrical engineering', 'Neuroscience', 'Neural processing units', 'Robotics engineering'}"
Neuroprosthetics,"{'Implants (medicine)', 'Neuroprosthetics'}"
New_York_World-Telegram,"{'Pulitzer Prize for Public Service winners', 'Pulitzer Prize–winning newspapers', 'New York Herald', '1966 disestablishments in New York (state)', 'Newspapers disestablished in 1966', '1931 establishments in New York City', 'Newspapers established in 1867', 'Daily newspapers published in New York City', 'Defunct newspapers published in New York City'}"
News_International_phone_hacking_scandal,"{'Corruption in the United Kingdom', '2007 crimes in the United Kingdom', '2007 in the United Kingdom', 'Premiership of David Cameron', 'News International phone hacking scandal', 'Telephone tapping', 'Journalistic scandals', '2011 in law', 'Hacking (computer security)', '2011 controversies', 'Police misconduct in the United Kingdom', 'Political scandals in the United Kingdom', '2011 in the United Kingdom', '2007 in law'}"
Newsweek,"{'1933 establishments in New York (state)', 'IBT Media', 'Multilingual magazines', '2010 mergers and acquisitions', '2013 mergers and acquisitions', 'Independent magazines', 'Magazines published in New York City', 'Newsweek', 'Magazines established in 1933', 'GLAAD Media Awards winners', 'Publications established in 1933', 'Weekly news magazines', 'News magazines published in the United States', 'Weekly magazines published in the United States', '1961 mergers and acquisitions'}"
Nick_Clegg,"{'Liberal Democrats (UK) MPs for English constituencies', 'British agnostics', 'UK MPs 2015–2017', 'Academics of the University of Sheffield', 'Centrism in the United Kingdom', 'British expatriates in the United States', 'Radical centrist writers', 'British people of German-Russian descent', 'AI safety advocates', 'British people of German descent', 'Lord presidents of the Council', 'Liberal Democrats (UK) MEPs', 'UK MPs 2005–2010', 'People from Chalfont St Giles', 'British people of Dutch descent', 'Clegg family', 'Deputy prime ministers of the United Kingdom', 'UK MPs 2010–2015', 'Alumni of Robinson College, Cambridge', 'Leaders of the Liberal Democrats (UK)', 'College of Europe alumni', 'British people of Ukrainian descent', 'Meta Platforms people', 'British male feminists', 'British lobbyists', 'People educated at Westminster School, London', '1967 births', 'Members of the Privy Council of the United Kingdom', 'University of Minnesota alumni', 'British people of Russian descent', 'Nick Clegg', 'Living people', 'People from Putney', 'MEPs for England 1999–2004', 'British feminists', 'Knights Bachelor', 'Politics of Sheffield'}"
Nintendo_Switch,"{'Eighth-generation video game consoles', 'Home video game consoles', 'ARM-based video game consoles', '2010s toys', 'Hybrid video game consoles', 'Products introduced in 2017', 'Computer-related introductions in 2017', '2017 in video gaming', 'Handheld game consoles', 'Nintendo Switch', '2020s toys', 'Regionless game consoles'}"
Nonlinear_narrative,"{'Nonlinear narrative fiction', 'Electronic literature by genre', 'Narratology'}"
Northern_History,"{'Academic journals established in 1966', 'Northern England', 'Taylor & Francis academic journals', 'History journal stubs', 'Biannual journals', 'English history journals'}"
Oculus_Quest,"{'Products and services discontinued in 2020', 'Products introduced in 2019', 'American inventions', 'Virtual reality headsets', 'Meta Quest'}"
Oculus_Quest_2,"{'Ninth-generation video game consoles', 'Wearable devices', 'Products introduced in 2020', 'Virtual reality headsets', 'Meta Quest', 'Metaverse'}"
Oculus_Rift,"{'Products introduced in 2016', 'Oculus Rift', 'Products and services discontinued in 2021', 'Kickstarter-funded products', 'Oculus VR', 'Wearable devices', 'American inventions', 'Virtual reality headsets'}"
Ofcom,"{'Radio in the United Kingdom', 'Mass media complaints authorities', 'Organisations based in the London Borough of Southwark', 'Telecommunications regulatory authorities', 'Telecommunications in the United Kingdom', 'Internet governance organizations', 'Government agencies established in 2003', 'Department for Science, Innovation and Technology', 'Communications in the United Kingdom', 'Television in the United Kingdom', '2003 establishments in the United Kingdom', 'Regulators of the United Kingdom', 'Consumer organisations in the United Kingdom', 'Postal system of the United Kingdom', 'Statutory corporations of the United Kingdom government', 'Communications authorities'}"
Offshore_bank,"{'Banks', 'International taxation', 'Organized crime terminology', 'Tax avoidance', 'Banking crimes', 'Offshore finance'}"
Oneindia,"{'Multilingual websites', 'Indian news websites'}"
Online_Etymology_Dictionary,"{'Internet properties established in 2000', 'Online English dictionaries', 'American websites', 'English etymology', 'Etymological dictionaries', '2000 establishments in Pennsylvania'}"
Open_Bionics,"{'2014 establishments in England', 'Companies based in Bristol', 'Engineering companies of England', 'Medical technology companies of the United Kingdom', 'Prosthetic manufacturers', 'United Kingdom company stubs', 'English brands', 'Bionics'}"
Optical_fiber,"{'Telecommunications equipment', 'Optical fiber', 'Glass engineering and science', 'Glass production', 'Fiber optics'}"
Organ_(anatomy),"{'Levels of organization (Biology)', 'Organs (anatomy)', 'Organ systems'}"
Otto_Schmitt,"{'20th-century American physicists', '1913 births', 'American biophysicists', '1998 deaths', 'Fellows of the American Physical Society', '20th-century American inventors', 'American people of German descent', '20th-century American engineers', 'Washington University in St. Louis physicists'}"
PCGamesN,"{'Video game news websites', 'Internet properties established in 2012', 'Esports websites'}"
PC_Gamer,"{'Magazines established in 1993', 'Monthly magazines published in the United States', 'Future plc', 'Video game magazines published in the United Kingdom', '1993 establishments in the United Kingdom', 'Computer magazines published in the United Kingdom', 'Video game magazines published in the United States', 'Computer magazines published in the United States', '1994 establishments in the United States', 'Home computer magazines', 'Monthly magazines published in the United Kingdom'}"
PMC_(identifier),"{'Internet properties established in 2000', 'Medical databases', 'National Institutes of Health', 'Full-text scholarly online databases', 'Biological databases', 'United States National Library of Medicine', '2000 establishments in the United States', 'Open-access archives', 'Bibliographic databases and indexes'}"
PMID_(identifier),"{'Databases in the United States', 'Medical search engines', 'National Institutes of Health', 'Biological databases', 'Online databases', 'United States National Library of Medicine', 'Internet properties established in 1996', 'American medical websites', '1996 establishments in the United States', 'Bibliographic databases and indexes'}"
Parkinson%27s_disease,"{'Cytoskeletal defects', ""Parkinson's disease"", 'Ailments of unknown cause', 'Aging-associated diseases', 'Diseases named after discoverers', 'Neurodegenerative disorders', 'Geriatrics'}"
Parliamentary_Voting_System_and_Constituencies_Act_2011,"{'United Kingdom Acts of Parliament 2011', 'Electoral reform in the United Kingdom', 'Referendums in the United Kingdom', 'Constituencies in the United Kingdom'}"
Patch_(computing),"{'Software release', 'Software maintenance'}"
Patrick_Wintour,"{'British people of American descent', 'The Guardian journalists', 'Living people', 'Wintour family', '1954 births', 'Alumni of Corpus Christi College, Oxford', 'British male journalists', 'People educated at Westminster School, London'}"
Paul_Foot_Award,"{'British journalism awards', 'Awards established in 2005', 'English literary awards', '2005 establishments in the United Kingdom'}"
Paul_Lewis_(journalist),"{'1981 births', 'The Guardian journalists', 'Living people', ""Alumni of King's College, Cambridge""}"
Peacock_(streaming_service),"{'WWE Network', 'Xbox Series X and Series S software', 'Internet television streaming services', 'Internet television channels', 'PlayStation 5 software', 'Subscription video streaming services', 'Android (operating system) software', 'Peacock (streaming service)', 'NBCUniversal', 'IOS software', 'Xbox One software', 'Internet properties established in 2020', 'TvOS software', 'PlayStation 4 software'}"
Penn_State_University,"{'Land-grant universities and colleges', '1855 establishments in Pennsylvania', 'Universities and colleges established in 1855', 'Pennsylvania State University', 'Universities and colleges in Centre County, Pennsylvania', 'Flagship universities in the United States', 'State College, Pennsylvania', 'Commonwealth System of Higher Education', 'Public universities and colleges in Pennsylvania', 'Forestry education in the United States'}"
Percy_Shaw,"{'1976 deaths', 'People from Halifax, West Yorkshire', '20th-century English inventors', 'Officers of the Order of the British Empire', '1890 births'}"
Periplaneta_americana,"{'Atlantic slave trade', 'Periplaneta', 'Household pest insects', 'Insects described in 1758', 'Animal taxa named by Carl Linnaeus'}"
Peter_Preston,"{'People educated at Loughborough Grammar School', ""Fellows of St John's College, Oxford"", 'People from Barrow upon Soar', '2018 deaths', 'Preston family', 'Deaths from melanoma in the United Kingdom', 'The Guardian journalists', ""Alumni of St John's College, Oxford"", 'Polio survivors', 'Writers from Leicestershire', 'People from Quorn, Leicestershire', '1938 births', 'British newspaper editors', 'British male journalists', 'Deaths from cancer in England'}"
PewDiePie,"{'Swedish digital artists', 'Polaris channels', 'Streamy Award-winning channels, series or shows', 'Music YouTubers', 'Revelmode people', 'Swedish emigrants to Japan', 'YouTube vloggers', 'English-language YouTube channels', 'Swedish male comedians', 'Charity fundraisers (people)', 'Mass media people from Gothenburg', 'Commentary YouTubers', 'Shorty Award winners', '2010s YouTube controversies', 'Swedish male video game actors', 'Gaming YouTubers', 'Comedy YouTubers', 'Obscenity controversies in video games', 'Swedish expatriates in Italy', 'Swedish male voice actors', ""Let's Players"", 'Swedish emigrants to the United Kingdom', 'Video game commentators', 'Vlogs-related YouTube channels', 'Maker Studios people', '21st-century Swedish male writers', 'Gaming-related YouTube channels', 'PewDiePie', '21st-century Swedish male artists', '1989 births', 'Swedish YouTubers', 'Streamy Award winners', 'Swedish contemporary artists', 'Comedians from Gothenburg', 'Swedish parodists', 'Living people', 'Minecraft YouTubers', 'Number-one YouTube channels in subscribers', 'Swedish agnostics', 'Chalmers University of Technology alumni', 'YouTube channels launched in 2010', 'Comedy-related YouTube channels', '21st-century philanthropists'}"
Photonics,"{'Optics', 'Photonics'}"
Photons,"{'Subatomic particles with spin 1', 'Force carriers', 'Electromagnetism', 'Gauge bosons', 'Elementary particles', 'Quantum electrodynamics', 'Optics', 'Photons', 'Bosons'}"
Pizzeria,"{'Italian words and phrases', 'Pizzerias'}"
Plaid_Cymru,"{'1925 establishments in Wales', 'Welsh nationalist parties', 'Plaid Cymru', 'Welsh nationalism', 'European Free Alliance', 'Welsh independence', 'Political parties established in 1925', 'Devolution in the United Kingdom', 'Anti-austerity political parties in the United Kingdom', 'Credit unions of the United Kingdom', 'Centre-left parties in the United Kingdom', 'Social democratic parties in the United Kingdom'}"
Platformer,"{'Video game genres', 'Platformers'}"
PlayStation,"{'Home video game consoles', 'Japanese brands', 'Sony consoles', 'Products introduced in 1994', 'Sony products', 'Computer-related introductions in 1994', 'Sony Interactive Entertainment', '1994 in video gaming', 'PlayStation (brand)'}"
PlayStation_4,"{'Eighth-generation video game consoles', 'Home video game consoles', 'Sony consoles', 'X86-based game consoles', 'PlayStation 4', '2013 in video gaming', '2010s toys', 'Products introduced in 2013', 'Computer-related introductions in 2013', 'PlayStation (brand)', 'Backward-compatible video game consoles', 'Regionless game consoles'}"
PlayStation_5,"{'Ninth-generation video game consoles', 'Home video game consoles', 'X86-based game consoles', 'PlayStation 5', 'Sony consoles', '2020 in video gaming', 'Golden Joystick Award winners', 'Computer-related introductions in 2020', 'Products introduced in 2020', 'PlayStation (brand)', 'Backward-compatible video game consoles', '2020s toys', 'Regionless game consoles'}"
PlayStation_Blog,"{'Home video game consoles', 'Japanese brands', 'Sony consoles', 'Products introduced in 1994', 'Sony products', 'Computer-related introductions in 1994', 'Sony Interactive Entertainment', '1994 in video gaming', 'PlayStation (brand)'}"
Player_character,"{'Video game terminology', 'Role-playing game terminology', 'MUD terminology'}"
Pocket_Gamer,"{'Video game websites', 'Magazines established in 2005', 'Video game magazines published in the United Kingdom', 'Online magazines published in the United Kingdom'}"
Pocket_Tactics,"{'Video game news websites', 'Card game websites', 'Wargaming magazines', 'Internet properties established in 1995', 'Board game websites', 'British websites'}"
Podcast,"{'Media formats', 'Podcasting', '21st-century inventions', 'British inventions', 'Web syndication', 'Podcasts', 'Technology in society', 'Digital audio', '2004 neologisms'}"
