page_name,categories
Show_jumping,"{'Equestrian sports disciplines', 'Mixed-sex sports', 'Show jumping', 'Summer Olympic disciplines', 'FEI-recognized competition'}"
Skill,"{'Knowledge', 'Skills', 'Learning'}"
Skin_friction_drag,{'Drag (physics)'}
Slate_(magazine),"{'Cultural magazines published in the United States', 'Online magazines published in the United States', 'Magazines published in New York City', 'Political magazines published in the United States', 'Podcasting companies', 'American political websites', 'Magazines established in 1996', 'Graham Holdings'}"
Snickometer,"{'Sports officiating technology', 'Cricket equipment', 'Cricket terminology'}"
Snooker,"{'Pub games', 'Sports originating in India', 'Cue sports disciplines', 'Indoor sports', 'Snooker', 'Individual sports'}"
Social_actions,"{'Symbolic interactionism', 'Max Weber', 'Sociological terminology'}"
Sociology_of_sport,"{'Politics and sports', 'Sports culture'}"
Softball,"{'Sports originating in the United States', 'Summer Olympic disciplines', '1887 introductions', 'Softball'}"
Spectator_sport,"{'Sports culture', 'Sports fandom', 'Sports attendance'}"
Sponsor_(commercial),"{'Sponsorships', 'Television terminology'}"
Sponsorship,"{'Sponsorships', 'Television terminology'}"
Sport,"{'Culture', 'Books about sports', 'Social events', 'Sports'}"
SportAccord,"{'International Olympic Committee', 'Organisations based in Lausanne', 'Supraorganizations', 'IOC-recognised international federations', 'International sports organisations based in Switzerland'}"
Sport_(disambiguation),{'Disambiguation pages'}
Sport_betting,"{'Sports betting', 'Wagering'}"
Sport_communication,"{'Sports science', 'Communication'}"
Sport_in_Africa,{'Sport in Africa'}
Sport_in_Australia,{'Sport in Australia'}
Sport_in_China,"{'Sport in China by sport', 'Sport in China'}"
Sport_in_Europe,{'Sport in Europe'}
Sport_in_Oceania,{'Sport in Oceania'}
Sport_in_South_America,{'Sport in South America'}
Sport_in_South_Asia,{'Sport in South Asia'}
Sport_in_film,"{'Sports films', 'Film genres'}"
Sport_industry,"{'Sport industry', 'Industries (economics)'}"
Sport_management,"{'Sports management', 'Sports business', 'Sports agents'}"
Sport_pedagogy,"{'Pedagogical disciplines', 'Sports science'}"
Sport_psychology,{'Sport psychology'}
Sport_venue,"{'Sports venues', 'Sports venue stubs'}"
Sports_Coaching,"{'Education and training occupations', 'Management occupations', 'Leadership positions in sports', 'Sports coaches'}"
Sports_agent,"{'Sports business', 'Sports agents', 'Business occupations'}"
Sports_betting,"{'Sports betting', 'Wagering'}"
Sports_biomechanics,"{'Sports biomechanics', 'Sports science'}"
Sports_chiropractic,{'Sports chiropractic'}
Sports_club,"{'Clubs and societies', 'Sports clubs and teams', 'Sports terminology'}"
Sports_commentator,"{'Sports terminology', 'Sports mass media people', 'Sports commentators', 'Broadcasting occupations', 'Television terminology'}"
Sports_day,"{'February observances', ""Children's sport"", 'August observances', 'Physical education', 'Youth sport'}"
Sports_drink,"{'Drinks', 'Non-alcoholic drinks', 'Sports drinks', 'Dietary supplements'}"
Sports_economics,"{'Subfields of economics', 'Sports science'}"
Sports_engineering,"{'Engineering disciplines', 'Sports equipment'}"
Sports_entertainment,"{'Sports entertainment', 'Professional wrestling genres', 'Genres'}"
Sports_equipment,{'Sports equipment'}
Sports_fan,{'Sports fandom'}
Sports_governing_body,{'Sports governing bodies'}
Sports_in_Asia,{'Sport in Asia'}
Sports_in_North_America,{'Sport in North America'}
Sports_injuries,{'Sports injuries'}
Sports_injury,{'Sports injuries'}
Sports_journalism,"{'News', 'Sports journalism', 'Sports journalists'}"
Sports_law_in_the_United_States,"{'Sports law', 'Sports in the United States', 'Law of the United States'}"
Sports_league,"{'Sports terminology', 'Sports competitions', 'Sports leagues'}"
Sports_league_attendances,{'Sports attendance'}
Sports_magazine,"{'Magazine genres', 'Sports magazines'}"
Sports_marketing,"{'Services marketing', 'Sports marketing'}"
Sports_medicine,"{'Orthopedic surgical procedures', 'Sports medicine'}"
Sports_memorabilia,"{'Sports culture', 'Collecting', 'Sports memorabilia'}"
Sports_nutrition,{'Sports nutrition'}
Sports_periodization,"{'Sports education and training', 'Sports science', 'Physical exercise'}"
Sports_podcast,{'Sports podcasts'}
Sports_radio,"{'Radio formats', 'Sports radio'}"
Sports_rating_system,"{'Sports science', 'Sports business', 'Sports terminology', 'Baseball statistics', 'Basketball statistics', 'Sports rankings', 'Sports records and statistics', 'American football records and statistics', 'Analytics'}"
Sports_school,"{'Sports schools', ""Children's sport"", 'Schools in the Soviet Union', 'Physical education', 'School types'}"
Sports_science,"{'Sports science', 'Applied sciences'}"
Sports_season,"{'Sports seasons', 'Terminology used in multiple sports'}"
Sports_team,"{'Sports clubs and teams', 'Sports terminology'}"
Sports_trainer,"{'Rehabilitation medicine', 'Physical exercise', 'Manual therapy', 'Athletic training', 'Sports medicine', 'Massage therapy'}"
Sportsmanship,"{'Sports culture', 'Etiquette by situation', 'Cultural conventions', 'Sportsmanship', 'Interpersonal relationships', 'Psychological attitude'}"
Sportswashing,"{'Deception', 'Promotion and marketing communications', 'Reputation management', 'Sports controversies', 'Politics and sports', 'Human rights', 'Propaganda'}"
Sportswear,{'Sportswear'}
Squash_(sport),"{'Sports originating in England', 'Wall-and-ball games', 'Summer Olympic sports', 'Squash (sport)', 'Racket sports', 'Ball games'}"
Squat_(exercise),"{'Bodyweight exercises', 'Weight training exercises', 'Physical exercise', 'Powerlifting', 'Squatting position'}"
Stasi,"{'Law of East Germany', 'Secret police', '1950 establishments in East Germany', 'Government agencies disestablished in 1990', 'East German intelligence agencies', 'Government ministries of East Germany', 'Terrorism committed by East Germany', 'Government agencies established in 1950', 'Collaborators with the Soviet Union', 'Stasi', '1990 disestablishments in Germany', 'Privacy in Germany', 'Communist terrorism'}"
Strategy_game,{'Strategy games'}
Street_game,"{'Game stubs', 'Game terminology', 'Street games'}"
Strength_training,"{'Bodybuilding', 'Anaerobic exercise', 'Physical exercise', 'Strength training'}"
Sumo,"{'Sumo', 'Sports originating in Japan', 'Japanese martial arts', 'Partial squatting position'}"
Sunday_sporting_events,"{'History of sports in the United States', 'History of sports in Canada', 'Baseball competitions in the United States', 'Baseball culture', 'Sabbath in Christianity', 'American football culture', 'Sunday events'}"
Tabletop_game,{'Tabletop games'}
Taekwondo,"{'Summer Olympic sports', 'Sports originating in Korea', 'Mixed martial arts styles', 'Korean martial arts', 'Taekwondo', 'Culture of Korea', 'Games and sports introduced in 1955'}"
Tchoukball,"{'Team sports', 'Sports originating in Switzerland', 'Ball games'}"
Team,"{'Social groups', 'Teams'}"
Team_physician,"{'Orthopedic surgical procedures', 'Sports occupations and roles', 'Sports medicine', 'Sports physicians', 'Sports stubs'}"
Team_sport,"{'Team sports', 'Team activities', 'Sports terminology'}"
Ted_Nelson,"{'Ted Nelson', '20th-century American philosophers', 'American expatriates in the United Kingdom', '1937 births', 'Swarthmore College alumni', 'Living people', 'Keio University alumni', '21st-century American philosophers', 'Harvard University alumni', 'American philosophers of technology', 'American people of Norwegian descent', 'Electronic literature critics', 'Fellows of Wadham College, Oxford', 'Officiers of the Ordre des Arts et des Lettres', 'American sociologists', 'American people of Swedish descent', 'American educators'}"
Teetotalism,"{'Asceticism', 'Temperance movement', 'Religion and alcohol', 'Lifestyles', 'Intentional living'}"
Tennis,"{'Sports originating in England', 'Summer Olympic sports', 'Athletic sports', 'Tennis', 'Turf sports', 'Games and sports introduced in the 19th century', 'Racket sports', 'Ball games'}"
Tertullian,"{'220 deaths', '2nd-century Christian theologians', 'Christian anti-Gnosticism', 'Post–Silver Age Latin writers', '3rd-century writers in Latin', '155 births', 'Historians of the Catholic Church', '3rd-century Berber people', '2nd-century writers in Latin', 'Berber Christians', 'Ancient Christians involved in controversies', 'Christian apologists', 'Church Fathers', '3rd-century Punic people', 'Christian pacifists', 'Septimii', '3rd-century Romans', 'Romans from Africa', 'Berber writers', 'Converts to Christianity from ancient Roman religions', '2nd-century Punic people', 'Carthage', 'Ancient Christian anti-Judaism', 'Marcionism', '3rd-century Christian theologians', '2nd-century Berber people', 'Montanism', 'Christian ethicists', '2nd-century Romans'}"
The_Independent,"{'Republicanism in the United Kingdom', 'Centrism in the United Kingdom', 'National newspapers published in the United Kingdom', 'Daily newspapers published in the United Kingdom', 'Newspapers established in 1986', 'Online newspapers with defunct print editions', 'Liberal media in the United Kingdom', 'Centrist newspapers', 'Newspapers published in London', 'Centre-left newspapers', '1986 establishments in the United Kingdom', 'The Independent'}"
The_Virginian-Pilot,"{'Daily newspapers published in Virginia', 'Mass media in Newport News, Virginia', 'Newspapers published in Virginia', 'Mass media in Norfolk, Virginia', 'Newspapers established in 1869', 'Pulitzer Prize–winning newspapers', '1869 establishments in Virginia'}"
Third_umpire,"{'Cricket umpiring', 'Cricket terminology', 'Cricket laws and regulations'}"
Tie-breaking_methods,{'Sports terminology'}
Time_(magazine),"{'Magazines established in 1923', 'Time (magazine)', 'English-language magazines', '1923 establishments in New York City', 'Magazines published in New York City', 'News magazines published in the United States', 'American news websites', 'Weekly magazines published in the United States', 'Biweekly magazines published in the United States', 'Magazines formerly owned by Meredith Corporation'}"
Tournament,{'Tournament systems'}
Trade_(sports),"{'Sports labor relations', 'Sports trades', 'Sports terminology', 'Terminology used in multiple sports'}"
Tradition,"{'Social philosophy', 'Social agreement', 'Political culture', 'Tradition', 'Sociological terminology'}"
Traditional_games_of_India,"{'Indian games', 'Traditional sports of India', 'Traditional games'}"
Traditional_sports_and_games,"{'Traditional sports', 'Intangible Cultural Heritage of Humanity', 'Traditional games'}"
Trampolining,"{'Jumping sports', 'Summer Olympic disciplines', 'Gymnastics disciplines', 'Trampolining', 'Individual sports'}"
Transgender,"{'Transgender topics', 'LGBTQ studies'}"
Triathlon,"{'Summer Olympic sports', 'Triathlon', 'Open water swimming', 'Endurance games', 'Cycle racing by discipline', 'Multisports', 'Individual sports'}"
Tug_of_war,"{'Former Summer Olympic sports', 'Tug of war', 'Team sports', 'Metaphors referring to war and violence', 'Intangible Cultural Heritage of Humanity', 'Discontinued Summer Olympic disciplines in athletics', 'Games of physical skill'}"
Tumbling_(sport),"{'Gymnastics', 'Trampolining', 'Individual sports'}"
USATF_Masters_Indoor_Championships,"{'Recurring sporting events established in 1975', 'Indoor track and field competitions', 'Masters athletics competitions', 'United States athletics (track and field) championships', 'Track and field competitions in the United States', '1975 establishments in the United States', 'National sport of athletics competitions', 'National indoor athletics competitions'}"
USATF_Masters_Outdoor_Championships,"{'Masters athletics competitions', 'United States athletics (track and field) championships', 'Recurring sporting events established in 1968', 'Track and field competitions in the United States', '1968 establishments in California', 'National sport of athletics competitions'}"
USA_Ultimate,"{'Ultimate (sport) governing bodies', 'Sports organizations established in 1979', 'Sports governing bodies in the United States'}"
Ultimate_(sport),"{'Team sports', 'Sports originating in the United States', 'Mixed-sex team sports', 'Ultimate (sport)', 'Games and sports introduced in 1969', 'Flying disc games'}"
Ultimate_Canada,"{'Sports governing bodies in Canada', 'Ultimate (sport) governing bodies'}"
Ultimate_frisbee,"{'Team sports', 'Sports originating in the United States', 'Mixed-sex team sports', 'Ultimate (sport)', 'Games and sports introduced in 1969', 'Flying disc games'}"
Umpire_Decision_Review_System,"{'Sports officiating technology', 'Cricket umpiring', 'Cricket laws and regulations', '2009 introductions'}"
Underwater_sports,{'Underwater sports'}
Untermensch,"{'Anti-Serbian sentiment', '1920s neologisms', 'Axis powers', 'Antisemitism in Germany', 'Anti-black racism in Germany', 'Race in Nazi Germany', 'American English words', 'Anti-Ukrainian sentiment', 'Anti-Belarusian sentiment', 'Antiziganism in Germany', 'Anti-Russian sentiment', 'Racism', 'Anti-Marxism', 'Anti-LGBTQ sentiment', 'Anti-Polish sentiment', 'Historical definitions of race', 'Ethnic and religious slurs', 'Nazi eugenics', 'German words and phrases', 'Anti-Slavic sentiment', 'Racism in Germany', 'Holocaust terminology'}"
Use_of_performance-enhancing_drugs_in_sport,"{'Doping in sport', 'Drug testing', 'Bioethics'}"
Video_game,"{'Games and sports introduced in 1947', 'American inventions', 'Video games', 'Digital media'}"
Violence_in_sports,"{'Violence in sports', 'Sports culture', 'Sports controversies'}"
Violent_extremism,"{'Extremism', 'Radicalization', 'Fear', 'Abuse', 'Warfare by type', 'Terrorism', 'Sociological terminology', 'Violent crime', 'Political terminology'}"
Wage,"{'National accounts', 'Wages and salaries'}"
Wakeboarding,"{'Towed water sports', 'Wakeboarding', 'Boardsports'}"
Walter_Frederick_Morrison,"{'1920 births', 'Shot-down aviators', '2010 deaths', 'People from Richfield, Utah', 'Flying disc', 'World War II prisoners of war held by Germany', 'American businesspeople', 'American prisoners of war in World War II', 'People from Monroe, Utah', '20th-century American inventors', 'American World War II fighter pilots', 'United States Army Air Forces pilots of World War II'}"
War_on_drugs,"{'Counterterrorism in the United States', '2010s conflicts', '20th-century conflicts', '1980s conflicts', 'Presidency of Gerald Ford', 'United States–South American relations', '1990s conflicts', '1970s neologisms', 'Aftermath of the Cold War', 'Presidency of Barack Obama', 'Drug control law in the United States', '2020s conflicts', 'Presidency of Ronald Reagan', 'Presidency of Jimmy Carter', 'Contemporary history', '21st-century conflicts', 'United States federal policy', 'Drug policy of the United States', 'Law enforcement operations against drug trafficking', 'Organized crime conflicts', 'Presidency of George W. Bush', 'Presidency of Richard Nixon', 'War on drugs', 'Counterterrorist operations', 'Presidency of George H. W. Bush', 'Presidency of Bill Clinton', 'United States–Asian relations', 'First presidency of Donald Trump', 'Illegal drug trade in the United States', 'Metaphors referring to war and violence', 'Terrorism in Mexico', 'Post–Cold War era', 'History of drug control in the United States', 'Law enforcement operations in the United States', 'Moral panic', 'Presidency of Joe Biden', '2000s conflicts', 'Mexican drug war', 'United States–Central American relations'}"
Warming_up,"{'Sports medicine', 'Physical exercise'}"
Washington_Commanders,"{'American football teams established in 1932', 'Washington Commanders', '1932 establishments in Massachusetts', 'Josh Harris', 'NFL teams', 'Name changes due to the George Floyd protests', 'Magic Johnson', 'David Blitzer', 'American football teams in Washington, D.C.'}"
Water_polo,"{'Sports originating in England', 'Team sports', 'Sports originating in the United Kingdom', 'Summer Olympic sports', 'Water polo', 'Sports originating in Scotland', 'Ball games', 'Water sports'}"
Water_skiing,"{'Waterskiing', 'Towed water sports'}"
Water_sports,"{'Water sport-related lists', 'Water sports'}"
Wearable_technology,"{'Fashion accessories', 'Ubiquitous computing', 'Internet of things', 'Wearable devices', 'Ambient intelligence', 'Human–computer interaction', 'Wearable computers'}"
Wesleyan-Holiness_movement,"{'Evangelical movement', 'Christian revivals', 'Quaker theology', 'Christian terminology', 'Holiness movement'}"
Western_sports,{'Western sports'}
Wham-O,"{'Carson, California', 'American companies established in 1948', 'Toy companies established in 1948', 'Manufacturing companies based in Greater Los Angeles', '1948 establishments in California', 'Privately held companies based in California', 'Toy companies of the United States', 'Companies based in Los Angeles County, California'}"
Wheelchair_rugby,"{'Wheelchair rugby', 'Mixed-sex team sports', 'Variations of rugby union', 'Mixed-sex sports', 'Sports originating in Canada'}"
Whirlaway,"{'Kentucky Derby winners', 'Triple Crown of Thoroughbred Racing winners', '1938 racehorse births', 'Racehorses trained in the United States', 'Belmont Stakes winners', 'Preakness Stakes winners', 'Racehorses bred in Kentucky', '1953 racehorse deaths', 'Horse racing track record setters', 'United States Thoroughbred Racing Hall of Fame inductees', 'Thoroughbred family 8-h', 'American Thoroughbred Horse of the Year'}"
Wind_resistance,"{'Force', 'Drag (physics)'}"
Winning_isn%27t_everything;_it%27s_the_only_thing,"{'1950 quotations', 'Quotations from sports'}"
Winter_sport,"{'Winter sports', 'Sports by type'}"
Women%27s_sports,"{""Women's sports"", 'Sports by type'}"
World_Games_sports,"{'Sports at multi-sport events by competition', 'Sports at the World Games', 'World Games'}"
World_Masters_Athletics_Championships,"{'Recurring sporting events established in 1975', 'Masters athletics competitions', 'Biennial sport of athletics competitions', 'Sport of athletics world championships', '1975 establishments in North America', 'World Masters Athletics Championships'}"
World_Masters_Games,"{'Senior sports competitions', 'Quadrennial sporting events', '1985 establishments in North America', 'Multi-sport events', 'Masters Games'}"
World_War_II,"{'Wars involving Panama', 'Conflicts in 1943', 'Wars involving Honduras', 'Wars involving Montenegro', 'Wars involving Uruguay', 'Wars involving Ethiopia', 'Wars involving Mongolia', 'Wars involving Austria', 'Wars involving Egypt', 'Wars involving Slovenia', 'Wars involving Poland', 'Wars involving Colombia', 'Wars involving Indonesia', 'Wars involving India', 'Wars involving Lebanon', 'Wars involving Kazakhstan', 'Wars involving Brazil', 'Conflicts in 1945', 'Wars involving Albania', 'Wars involving Iceland', 'Wars involving Saudi Arabia', 'World War II', 'Wars involving Nicaragua', 'Wars involving Thailand', 'Wars involving Liberia', 'Conflicts in 1942', 'Wars involving Bolivia', 'Wars involving Australia', 'Wars involving Czechoslovakia', 'Wars involving Laos', 'Wars involving Syria', 'Conflicts in 1940', 'Wars involving Rhodesia', 'Wars involving Haiti', 'Wars involving Paraguay', 'Wars involving Canada', 'Wars involving Germany', 'Conflicts in 1939', 'Wars involving the Philippines', 'Wars involving Croatia', 'Wars involving Luxembourg', 'Wars involving Norway', 'Wars involving New Zealand', 'Wars involving Japan', 'Wars involving Lithuania', 'Wars involving the United Kingdom', 'Wars involving the Dominican Republic', 'World wars', 'Wars involving Chile', 'Wars involving the United States', 'Wars involving Myanmar', 'Wars involving Cuba', 'Wars involving Peru', 'Wars involving Slovakia', 'Wars involving Iran', 'Wars involving Sri Lanka', 'Wars involving Mexico', 'Wars involving Yugoslavia', 'Wars involving British India', 'Wars involving Estonia', 'Nuclear warfare', 'Wars involving France', 'Wars involving Vietnam', 'Wars involving the Soviet Union', 'Wars involving Denmark', 'Wars involving Iraq', 'Wars involving Venezuela', 'Wars involving Ecuador', 'Wars involving Costa Rica', 'Wars involving Latvia', 'Wars involving Cambodia', 'Wars involving the Republic of China', 'Conflicts in 1944', 'Conflicts in 1941', 'Wars involving Hungary', 'Wars involving the Netherlands', 'Wars involving South Africa', 'Late modern Europe', 'Wars involving Guatemala', 'Wars involving Serbia', 'Wars involving Greece', 'Wars involving El Salvador', 'Wars involving Romania', 'Wars involving Belgium', 'Wars involving Italy', 'Wars involving Bulgaria', 'Wars involving Finland', 'Wars involving Nepal'}"
Wushu_(sport),"{'Sports originating in China', 'Wushu (sport)', 'Chinese martial arts terminology', 'Chinese martial arts'}"
Xiangqi,"{'Traditional board games', 'Abstract strategy games', 'Games related to chaturanga', 'Chess in China', 'Xiangqi', 'Chinese ancient games'}"
Yale_University,"{'Colonial colleges', 'Need-blind educational institutions', 'Organizations listed in Russia as undesirable', '1701 establishments in Connecticut', 'Educational institutions established in 1701', 'Universities and colleges established in the 18th century', 'Universities and colleges in New Haven, Connecticut', 'Yale University', 'Private universities and colleges in Connecticut'}"
Youth,{'Youth'}
Zeus,"{'Consorts of Aphrodite', 'Thunder gods', 'LGBTQ themes in Greek mythology', 'Zeus', 'Shapeshifters in Greek mythology', 'Twelve Olympians', 'Jovian deities', 'Odyssean gods', 'Kings of the gods', 'Consorts of Selene', 'Deities in the Iliad', 'Kings in Greek mythology', 'Metamorphoses characters', 'Consorts of Demeter', 'Consorts of Gaia', 'Mythological rapists', 'Planetary gods', 'Characters in the Argonautica', 'Children of Cronus', 'Greek gods'}"
Zourkhaneh,"{'Intangible Cultural Heritage of Iran', 'Folk wrestling styles', 'Persian culture', 'Zurkhaneh', 'National symbols of Iran', 'Sport in Iraq', 'Sports originating in Iran', 'Sport in Azerbaijan', 'Islam and sport', 'Sport in Iran', 'Traditional sports of Iran', 'Masterpieces of the Oral and Intangible Heritage of Humanity', 'Sport in Afghanistan'}"
